U(k),U(k-1),U(k-2),U(k-3),Y(k),Y(k-1),Y(k-2),Y(k-3)
0.176732892,0.214831582,0.449983923,0.054867926,0.628996289,0.540208987,0.609020121,0.949376571
-0.13313032,0.176732892,0.214831582,0.449983923,0.527572493,0.628996289,0.540208987,0.609020121
-0.511654213,-0.13313032,0.176732892,0.214831582,0.566658959,0.527572493,0.628996289,0.540208987
-0.142079292,-0.511654213,-0.13313032,0.176732892,0.756277453,0.566658959,0.527572493,0.628996289
-0.979645089,-0.142079292,-0.511654213,-0.13313032,0.367098633,0.756277453,0.566658959,0.527572493
0.217642898,-0.979645089,-0.142079292,-0.511654213,1.079780369,0.367098633,0.756277453,0.566658959
0.915950376,0.217642898,-0.979645089,-0.142079292,0.644514726,1.079780369,0.367098633,0.756277453
-0.809106953,0.915950376,0.217642898,-0.979645089,0.131020268,0.644514726,1.079780369,0.367098633
-0.928818873,-0.809106953,0.915950376,0.217642898,0.894684821,0.131020268,0.644514726,1.079780369
0.772470223,-0.928818873,-0.809106953,0.915950376,0.999555486,0.894684821,0.131020268,0.644514726
-0.50611727,0.772470223,-0.928818873,-0.809106953,0.141840769,0.999555486,0.894684821,0.131020268
-0.982169887,-0.50611727,0.772470223,-0.928818873,0.782071563,0.141840769,0.999555486,0.894684821
0.629840543,-0.982169887,-0.50611727,0.772470223,1.013255795,0.782071563,0.141840769,0.999555486
-0.719001127,0.629840543,-0.982169887,-0.50611727,0.128005427,1.013255795,0.782071563,0.141840769
0.759732881,-0.719001127,0.629840543,-0.982169887,1.292154116,0.128005427,1.013255795,0.782071563
-0.809246428,0.759732881,-0.719001127,0.629840543,0.006039368,1.292154116,0.128005427,1.013255795
-0.294879798,-0.809246428,0.759732881,-0.719001127,1.163050866,0.006039368,1.292154116,0.128005427
0.186841136,-0.294879798,-0.809246428,0.759732881,0.597484202,1.163050866,0.006039368,1.292154116
0.170363277,0.186841136,-0.294879798,-0.809246428,0.61252276,0.597484202,1.163050866,0.006039368
0.335363528,0.170363277,0.186841136,-0.294879798,0.652878185,0.61252276,0.597484202,1.163050866
0.29605423,0.335363528,0.170363277,0.186841136,0.578409762,0.652878185,0.61252276,0.597484202
-0.133261865,0.29605423,0.335363528,0.170363277,0.511417312,0.578409762,0.652878185,0.61252276
-0.720482482,-0.133261865,0.29605423,0.335363528,0.521488577,0.511417312,0.578409762,0.652878185
0.503859016,-0.720482482,-0.133261865,0.29605423,0.999360572,0.521488577,0.511417312,0.578409762
-0.516426413,0.503859016,-0.720482482,-0.133261865,0.2198956,0.999360572,0.521488577,0.511417312
0.300918645,-0.516426413,0.503859016,-0.720482482,1.049899865,0.2198956,0.999360572,0.521488577
0.714748122,0.300918645,-0.516426413,0.503859016,0.576240144,1.049899865,0.2198956,0.999360572
-0.831259058,0.714748122,0.300918645,-0.516426413,0.212181895,0.576240144,1.049899865,0.2198956
0.944178323,-0.831259058,0.714748122,0.300918645,1.310380998,0.212181895,0.576240144,1.049899865
-0.937080129,0.944178323,-0.831259058,0.714748122,-0.084694485,1.310380998,0.212181895,0.576240144
0.670809101,-0.937080129,0.944178323,-0.831259058,1.541357696,-0.084694485,1.310380998,0.212181895
0.671426696,0.670809101,-0.937080129,0.944178323,0.3601044,1.541357696,-0.084694485,1.310380998
-0.900284997,0.671426696,0.670809101,-0.937080129,0.308738419,0.3601044,1.541357696,-0.084694485
0.091772418,-0.900284997,0.671426696,0.670809101,1.057123235,0.308738419,0.3601044,1.541357696
0.886339679,0.091772418,-0.900284997,0.671426696,0.680168942,1.057123235,0.308738419,0.3601044
-0.35705386,0.886339679,0.091772418,-0.900284997,0.240012875,0.680168942,1.057123235,0.308738419
0.612933608,-0.35705386,0.886339679,0.091772418,1.0667928,0.240012875,0.680168942,1.057123235
0.202797511,0.612933608,-0.35705386,0.886339679,0.350660733,1.0667928,0.240012875,0.680168942
0.57924093,0.202797511,0.612933608,-0.35705386,0.824349355,0.350660733,1.0667928,0.240012875
0.59837007,0.57924093,0.202797511,0.612933608,0.523960866,0.824349355,0.350660733,1.0667928
-0.900870469,0.59837007,0.57924093,0.202797511,0.251456191,0.523960866,0.824349355,0.350660733
-0.433602732,-0.900870469,0.59837007,0.57924093,0.96092958,0.251456191,0.523960866,0.824349355
0.306913648,-0.433602732,-0.900870469,0.59837007,0.716771451,0.96092958,0.251456191,0.523960866
-0.020689309,0.306913648,-0.433602732,-0.900870469,0.485242295,0.716771451,0.96092958,0.251456191
0.945704474,-0.020689309,0.306913648,-0.433602732,0.915923729,0.485242295,0.716771451,0.96092958
0.49697982,0.945704474,-0.020689309,0.306913648,0.362475058,0.915923729,0.485242295,0.716771451
0.135682299,0.49697982,0.945704474,-0.020689309,0.618785019,0.362475058,0.915923729,0.485242295
-0.402071673,0.135682299,0.49697982,0.945704474,0.476524646,0.618785019,0.362475058,0.915923729
-0.487780438,-0.402071673,0.135682299,0.49697982,0.675942433,0.476524646,0.618785019,0.362475058
0.773127589,-0.487780438,-0.402071673,0.135682299,0.936295235,0.675942433,0.476524646,0.618785019
-0.106398274,0.773127589,-0.487780438,-0.402071673,0.257912323,0.936295235,0.675942433,0.476524646
0.631974507,-0.106398274,0.773127589,-0.487780438,0.984881074,0.257912323,0.936295235,0.675942433
-0.803325397,0.631974507,-0.106398274,0.773127589,0.113384821,0.984881074,0.257912323,0.936295235
0.719186907,-0.803325397,0.631974507,-0.106398274,1.318956402,0.113384821,0.984881074,0.257912323
-0.944741984,0.719186907,-0.803325397,0.631974507,-0.020713107,1.318956402,0.113384821,0.984881074
0.798312869,-0.944741984,0.719186907,-0.803325397,1.504152027,-0.020713107,1.318956402,0.113384821
0.799871001,0.798312869,-0.944741984,0.719186907,0.359810667,1.504152027,-0.020713107,1.318956402
0.048212019,0.799871001,0.798312869,-0.944741984,0.507488201,0.359810667,1.504152027,-0.020713107
-0.759600975,0.048212019,0.799871001,0.798312869,0.45899126,0.507488201,0.359810667,1.504152027
-0.644411816,-0.759600975,0.048212019,0.799871001,0.752182404,0.45899126,0.507488201,0.359810667
0.412215189,-0.644411816,-0.759600975,0.048212019,0.86709418,0.752182404,0.45899126,0.507488201
0.662719513,0.412215189,-0.644411816,-0.759600975,0.577606943,0.86709418,0.752182404,0.45899126
-0.930332359,0.662719513,0.412215189,-0.644411816,0.202472506,0.577606943,0.86709418,0.752182404
0.515677421,-0.930332359,0.662719513,0.412215189,1.239638909,0.202472506,0.577606943,0.86709418
0.914224356,0.515677421,-0.930332359,0.662719513,0.520353411,1.239638909,0.202472506,0.577606943
-0.31425897,0.914224356,0.515677421,-0.930332359,0.304909758,0.520353411,1.239638909,0.202472506
0.276487419,-0.31425897,0.914224356,0.515677421,0.929736064,0.304909758,0.520353411,1.239638909
-0.313988376,0.276487419,-0.31425897,0.914224356,0.356762262,0.929736064,0.304909758,0.520353411
-0.567057208,-0.313988376,0.276487419,-0.31425897,0.689481013,0.356762262,0.929736064,0.304909758
0.572401254,-0.567057208,-0.313988376,0.276487419,0.90511522,0.689481013,0.356762262,0.929736064
0.446179919,0.572401254,-0.567057208,-0.313988376,0.464727239,0.90511522,0.689481013,0.356762262
-0.44232219,0.446179919,0.572401254,-0.567057208,0.438286446,0.464727239,0.90511522,0.689481013
0.164862857,-0.44232219,0.446179919,0.572401254,0.869184167,0.438286446,0.464727239,0.90511522
-0.157988437,0.164862857,-0.44232219,0.446179919,0.446036795,0.869184167,0.438286446,0.464727239
-0.815862586,-0.157988437,0.164862857,-0.44232219,0.53497622,0.446036795,0.869184167,0.438286446
-0.95194535,-0.815862586,-0.157988437,0.164862857,0.658248329,0.53497622,0.446036795,0.869184167
-0.017708392,-0.95194535,-0.815862586,-0.157988437,0.884202494,0.658248329,0.53497622,0.446036795
-0.44346596,-0.017708392,-0.95194535,-0.815862586,0.425174547,0.884202494,0.658248329,0.53497622
-0.320485672,-0.44346596,-0.017708392,-0.95194535,0.754586809,0.425174547,0.884202494,0.658248329
-0.425300781,-0.320485672,-0.44346596,-0.017708392,0.559755259,0.754586809,0.425174547,0.884202494
-0.65819353,-0.425300781,-0.320485672,-0.44346596,0.604168076,0.559755259,0.754586809,0.425174547
-0.201473371,-0.65819353,-0.425300781,-0.320485672,0.770465792,0.604168076,0.559755259,0.754586809
0.395299137,-0.201473371,-0.65819353,-0.425300781,0.724089909,0.770465792,0.604168076,0.559755259
-0.592647126,0.395299137,-0.201473371,-0.65819353,0.313264633,0.724089909,0.770465792,0.604168076
0.332652977,-0.592647126,0.395299137,-0.201473371,1.022418534,0.313264633,0.724089909,0.770465792
-0.113867821,0.332652977,-0.592647126,0.395299137,0.366194646,1.022418534,0.313264633,0.724089909
-0.133409469,-0.113867821,0.332652977,-0.592647126,0.732768102,0.366194646,1.022418534,0.313264633
-0.649521115,-0.133409469,-0.113867821,0.332652977,0.454753832,0.732768102,0.366194646,1.022418534
-0.613595376,-0.649521115,-0.133409469,-0.113867821,0.728859014,0.454753832,0.732768102,0.366194646
0.232842663,-0.613595376,-0.649521115,-0.133409469,0.820705443,0.728859014,0.454753832,0.732768102
-0.461978784,0.232842663,-0.613595376,-0.649521115,0.363890166,0.820705443,0.728859014,0.454753832
0.119355863,-0.461978784,0.232842663,-0.613595376,0.90162947,0.363890166,0.820705443,0.728859014
0.889567984,0.119355863,-0.461978784,0.232842663,0.712450036,0.90162947,0.363890166,0.820705443
0.428943271,0.889567984,0.119355863,-0.461978784,0.424324066,0.712450036,0.90162947,0.363890166
0.358439311,0.428943271,0.889567984,0.119355863,0.66301426,0.424324066,0.712450036,0.90162947
0.918761163,0.358439311,0.428943271,0.889567984,0.723476252,0.66301426,0.424324066,0.712450036
0.550668624,0.918761163,0.358439311,0.428943271,0.442261482,0.723476252,0.66301426,0.424324066
0.215453933,0.550668624,0.918761163,0.358439311,0.582018444,0.442261482,0.723476252,0.66301426
0.896004719,0.215453933,0.550668624,0.918761163,0.791468882,0.582018444,0.442261482,0.723476252
-0.880716753,0.896004719,0.215453933,0.550668624,0.069220552,0.791468882,0.582018444,0.442261482
-0.46257531,-0.880716753,0.896004719,0.215453933,1.083831934,0.069220552,0.791468882,0.582018444
0.973360088,-0.46257531,-0.880716753,0.896004719,0.861997765,1.083831934,0.069220552,0.791468882
0.544413464,0.973360088,-0.46257531,-0.880716753,0.381152912,0.861997765,1.083831934,0.069220552
-0.0492914,0.544413464,0.973360088,-0.46257531,0.548385903,0.381152912,0.861997765,1.083831934
0.361799111,-0.0492914,0.544413464,0.973360088,0.751071029,0.548385903,0.381152912,0.861997765
-0.16613049,0.361799111,-0.0492914,0.544413464,0.421006706,0.751071029,0.548385903,0.381152912
-0.239701594,-0.16613049,0.361799111,-0.0492914,0.693640195,0.421006706,0.751071029,0.548385903
-0.573459222,-0.239701594,-0.16613049,0.361799111,0.518989855,0.693640195,0.421006706,0.751071029
-0.234124022,-0.573459222,-0.239701594,-0.16613049,0.771839005,0.518989855,0.693640195,0.421006706
-0.940664497,-0.234124022,-0.573459222,-0.239701594,0.399456445,0.771839005,0.518989855,0.693640195
-0.05535787,-0.940664497,-0.234124022,-0.573459222,0.982923028,0.399456445,0.771839005,0.518989855
-0.333254626,-0.05535787,-0.940664497,-0.234124022,0.437599714,0.982923028,0.399456445,0.771839005
0.951689608,-0.333254626,-0.05535787,-0.940664497,1.033502712,0.437599714,0.982923028,0.399456445
0.110887077,0.951689608,-0.333254626,-0.05535787,0.233977201,1.033502712,0.437599714,0.982923028
0.692607276,0.110887077,0.951689608,-0.333254626,0.95027344,0.233977201,1.033502712,0.437599714
-0.183873011,0.692607276,0.110887077,0.951689608,0.258998177,0.95027344,0.233977201,1.033502712
-0.075963672,-0.183873011,0.692607276,0.110887077,0.830453311,0.258998177,0.95027344,0.233977201
0.652613442,-0.075963672,-0.183873011,0.692607276,0.732255222,0.830453311,0.258998177,0.95027344
0.9824064,0.652613442,-0.075963672,-0.183873011,0.627099707,0.732255222,0.830453311,0.258998177
0.047895299,0.9824064,0.652613442,-0.075963672,0.331842391,0.627099707,0.732255222,0.830453311
0.850873779,0.047895299,0.9824064,0.652613442,0.949189449,0.331842391,0.627099707,0.732255222
0.478043723,0.850873779,0.047895299,0.9824064,0.377282561,0.949189449,0.331842391,0.627099707
0.134860112,0.478043723,0.850873779,0.047895299,0.616369334,0.377282561,0.949189449,0.331842391
0.937555326,0.134860112,0.478043723,0.850873779,0.812601283,0.616369334,0.377282561,0.949189449
0.64899884,0.937555326,0.134860112,0.478043723,0.432676421,0.812601283,0.616369334,0.377282561
0.919218558,0.64899884,0.937555326,0.134860112,0.733099304,0.432676421,0.812601283,0.616369334
0.292692131,0.919218558,0.64899884,0.937555326,0.374408447,0.733099304,0.432676421,0.812601283
-0.240853029,0.292692131,0.919218558,0.64899884,0.579564853,0.374408447,0.733099304,0.432676421
-0.046850638,-0.240853029,0.292692131,0.919218558,0.693628999,0.579564853,0.374408447,0.733099304
0.823779625,-0.046850638,-0.240853029,0.292692131,0.810448183,0.693628999,0.579564853,0.374408447
-0.970292288,0.823779625,-0.046850638,-0.240853029,0.062642458,0.810448183,0.693628999,0.579564853
-0.686612306,-0.970292288,0.823779625,-0.046850638,1.060484906,0.062642458,0.810448183,0.693628999
-0.056864247,-0.686612306,-0.970292288,0.823779625,0.677090282,1.060484906,0.062642458,0.810448183
0.08598339,-0.056864247,-0.686612306,-0.970292288,0.634825943,0.677090282,1.060484906,0.062642458
-0.880617935,0.08598339,-0.056864247,-0.686612306,0.365736413,0.634825943,0.677090282,1.060484906
0.316060611,-0.880617935,0.08598339,-0.056864247,1.075406244,0.365736413,0.634825943,0.677090282
0.779270607,0.316060611,-0.880617935,0.08598339,0.581832846,1.075406244,0.365736413,0.634825943
-0.780734788,0.779270607,0.316060611,-0.880617935,0.203213169,0.581832846,1.075406244,0.365736413
-0.124453772,-0.780734788,0.779270607,0.316060611,1.034214919,0.203213169,0.581832846,1.075406244
-0.439539821,-0.124453772,-0.780734788,0.779270607,0.419041318,1.034214919,0.203213169,0.581832846
0.970492625,-0.439539821,-0.124453772,-0.780734788,1.079186218,0.419041318,1.034214919,0.203213169
0.217517415,0.970492625,-0.439539821,-0.124453772,0.244188967,1.079186218,0.419041318,1.034214919
-0.492501586,0.217517415,0.970492625,-0.439539821,0.61535581,0.244188967,1.079186218,0.419041318
-0.734770546,-0.492501586,0.217517415,0.970492625,0.583116497,0.61535581,0.244188967,1.079186218
0.090009782,-0.734770546,-0.492501586,0.217517415,0.874599063,0.583116497,0.61535581,0.244188967
0.655607863,0.090009782,-0.734770546,-0.492501586,0.670346433,0.874599063,0.583116497,0.61535581
0.674012542,0.655607863,0.090009782,-0.734770546,0.570498979,0.670346433,0.874599063,0.583116497
0.666697294,0.674012542,0.655607863,0.090009782,0.601210867,0.570498979,0.670346433,0.874599063
-0.592569131,0.666697294,0.674012542,0.655607863,0.276375892,0.601210867,0.570498979,0.670346433
0.088835398,-0.592569131,0.666697294,0.674012542,0.98344785,0.276375892,0.601210867,0.570498979
0.749885443,0.088835398,-0.592569131,0.666697294,0.664993311,0.98344785,0.276375892,0.601210867
-0.757999828,0.749885443,0.088835398,-0.592569131,0.186137424,0.664993311,0.98344785,0.276375892
0.712701537,-0.757999828,0.749885443,0.088835398,1.248647965,0.186137424,0.664993311,0.98344785
0.799552038,0.712701537,-0.757999828,0.749885443,0.430789222,1.248647965,0.186137424,0.664993311
-0.564269752,0.799552038,0.712701537,-0.757999828,0.317981916,0.430789222,1.248647965,0.186137424
-0.84604183,-0.564269752,0.799552038,0.712701537,0.71650622,0.317981916,0.430789222,1.248647965
-0.051569679,-0.84604183,-0.564269752,0.799552038,0.823498851,0.71650622,0.317981916,0.430789222
0.670054931,-0.051569679,-0.84604183,-0.564269752,0.731380924,0.823498851,0.71650622,0.317981916
-0.061212996,0.670054931,-0.051569679,-0.84604183,0.361253922,0.731380924,0.823498851,0.71650622
-0.172460122,-0.061212996,0.670054931,-0.051569679,0.709865668,0.361253922,0.731380924,0.823498851
0.005492528,-0.172460122,-0.061212996,0.670054931,0.637952433,0.709865668,0.361253922,0.731380924
-0.74912008,0.005492528,-0.172460122,-0.061212996,0.421590561,0.637952433,0.709865668,0.361253922
-0.735429349,-0.74912008,0.005492528,-0.172460122,0.744316109,0.421590561,0.637952433,0.709865668
0.74095073,-0.735429349,-0.74912008,0.005492528,0.979157071,0.744316109,0.421590561,0.637952433
0.205900363,0.74095073,-0.735429349,-0.74912008,0.334455479,0.979157071,0.744316109,0.421590561
-0.469396548,0.205900363,0.74095073,-0.735429349,0.570250078,0.334455479,0.979157071,0.744316109
0.72960516,-0.469396548,0.205900363,0.74095073,0.96006149,0.570250078,0.334455479,0.979157071
-0.883781084,0.72960516,-0.469396548,0.205900363,0.070361257,0.96006149,0.570250078,0.334455479
-0.08449223,-0.883781084,0.72960516,-0.469396548,1.178275278,0.070361257,0.96006149,0.570250078
0.444419288,-0.08449223,-0.883781084,0.72960516,0.595531291,1.178275278,0.070361257,0.96006149
-0.322001697,0.444419288,-0.08449223,-0.883781084,0.412924268,0.595531291,1.178275278,0.070361257
-0.197560286,-0.322001697,0.444419288,-0.08449223,0.754962454,0.412924268,0.595531291,1.178275278
0.053959504,-0.197560286,-0.322001697,0.444419288,0.642570722,0.754962454,0.412924268,0.595531291
0.788471429,0.053959504,-0.197560286,-0.322001697,0.789731798,0.642570722,0.754962454,0.412924268
0.556721317,0.788471429,0.053959504,-0.197560286,0.461381837,0.789731798,0.642570722,0.754962454
-0.861264795,0.556721317,0.788471429,0.053959504,0.301951264,0.461381837,0.789731798,0.642570722
-0.442430943,-0.861264795,0.556721317,0.788471429,0.915849609,0.301951264,0.461381837,0.789731798
-0.241260331,-0.442430943,-0.861264795,0.556721317,0.594375838,0.915849609,0.301951264,0.461381837
0.729345093,-0.241260331,-0.442430943,-0.861264795,0.88191906,0.594375838,0.915849609,0.301951264
-0.160079261,0.729345093,-0.241260331,-0.442430943,0.272549138,0.88191906,0.594375838,0.915849609
-0.520245053,-0.160079261,0.729345093,-0.241260331,0.703786787,0.272549138,0.88191906,0.594375838
0.195309033,-0.520245053,-0.160079261,0.729345093,0.791828673,0.703786787,0.272549138,0.88191906
-0.041191193,0.195309033,-0.520245053,-0.160079261,0.489198563,0.791828673,0.703786787,0.272549138
0.797095004,-0.041191193,0.195309033,-0.520245053,0.883133234,0.489198563,0.791828673,0.703786787
0.869418476,0.797095004,-0.041191193,0.195309033,0.50925599,0.883133234,0.489198563,0.791828673
0.635773668,0.869418476,0.797095004,-0.041191193,0.560695997,0.50925599,0.883133234,0.489198563
0.417817958,0.635773668,0.869418476,0.797095004,0.554462163,0.560695997,0.50925599,0.883133234
0.486441141,0.417817958,0.635773668,0.869418476,0.63957422,0.554462163,0.560695997,0.50925599
0.799419565,0.486441141,0.417817958,0.635773668,0.663836994,0.63957422,0.554462163,0.560695997
-0.86952039,0.799419565,0.486441141,0.417817958,0.143814448,0.663836994,0.63957422,0.554462163
-0.328177657,-0.86952039,0.799419565,0.486441141,1.05307938,0.143814448,0.663836994,0.63957422
-0.991329855,-0.328177657,-0.86952039,0.799419565,0.337694061,1.05307938,0.143814448,0.663836994
0.656191206,-0.991329855,-0.328177657,-0.86952039,1.209001845,0.337694061,1.05307938,0.143814448
0.014870755,0.656191206,-0.991329855,-0.328177657,0.259553475,1.209001845,0.337694061,1.05307938
-0.267675128,0.014870755,0.656191206,-0.991329855,0.722552143,0.259553475,1.209001845,0.337694061
-0.546720565,-0.267675128,0.014870755,0.656191206,0.524156347,0.722552143,0.259553475,1.209001845
0.069663419,-0.546720565,-0.267675128,0.014870755,0.837532694,0.524156347,0.722552143,0.259553475
-0.421030267,0.069663419,-0.546720565,-0.267675128,0.418051412,0.837532694,0.524156347,0.722552143
-0.863258205,-0.421030267,0.069663419,-0.546720565,0.615687579,0.418051412,0.837532694,0.524156347
-0.830058509,-0.863258205,-0.421030267,0.069663419,0.670394373,0.615687579,0.418051412,0.837532694
-0.863321064,-0.830058509,-0.863258205,-0.421030267,0.631848307,0.670394373,0.615687579,0.418051412
-0.180367002,-0.863321064,-0.830058509,-0.863258205,0.826706626,0.631848307,0.670394373,0.615687579
-0.753237235,-0.180367002,-0.863321064,-0.830058509,0.413234072,0.826706626,0.631848307,0.670394373
-0.113966815,-0.753237235,-0.180367002,-0.863321064,0.905076333,0.413234072,0.826706626,0.631848307
0.797879474,-0.113966815,-0.753237235,-0.180367002,0.758573263,0.905076333,0.413234072,0.826706626
-0.292721996,0.797879474,-0.113966815,-0.753237235,0.256098445,0.758573263,0.905076333,0.413234072
-0.759643761,-0.292721996,0.797879474,-0.113966815,0.694021603,0.256098445,0.758573263,0.905076333
0.138222051,-0.759643761,-0.292721996,0.797879474,0.852759885,0.694021603,0.256098445,0.758573263
0.750065453,0.138222051,-0.759643761,-0.292721996,0.685785095,0.852759885,0.694021603,0.256098445
-0.302850046,0.750065453,0.138222051,-0.759643761,0.292463274,0.685785095,0.852759885,0.694021603
-0.91615799,-0.302850046,0.750065453,0.138222051,0.635531892,0.292463274,0.685785095,0.852759885
-0.715320561,-0.91615799,-0.302850046,0.750065453,0.707439147,0.635531892,0.292463274,0.685785095
-0.84681433,-0.715320561,-0.91615799,-0.302850046,0.588564996,0.707439147,0.635531892,0.292463274
0.481053179,-0.84681433,-0.715320561,-0.91615799,1.003806546,0.588564996,0.707439147,0.635531892
-0.086949745,0.481053179,-0.84681433,-0.715320561,0.332996781,1.003806546,0.588564996,0.707439147
0.336498631,-0.086949745,0.481053179,-0.84681433,0.860398939,0.332996781,1.003806546,0.588564996
0.398492151,0.336498631,-0.086949745,0.481053179,0.536192568,0.860398939,0.332996781,1.003806546
0.142714425,0.398492151,0.336498631,-0.086949745,0.567091017,0.536192568,0.860398939,0.332996781
0.257386684,0.142714425,0.398492151,0.336498631,0.659657372,0.567091017,0.536192568,0.860398939
0.75552785,0.257386684,0.142714425,0.398492151,0.71419996,0.659657372,0.567091017,0.536192568
0.324703479,0.75552785,0.257386684,0.142714425,0.43788003,0.71419996,0.659657372,0.567091017
0.750827224,0.324703479,0.75552785,0.257386684,0.785764076,0.43788003,0.71419996,0.659657372
-0.064965962,0.750827224,0.324703479,0.75552785,0.318494728,0.785764076,0.43788003,0.71419996
-0.717327943,-0.064965962,0.750827224,0.324703479,0.598598454,0.318494728,0.785764076,0.43788003
-0.863731086,-0.717327943,-0.064965962,0.750827224,0.624813571,0.598598454,0.318494728,0.785764076
0.428484814,-0.863731086,-0.717327943,-0.064965962,0.981695753,0.624813571,0.598598454,0.318494728
-0.384027944,0.428484814,-0.863731086,-0.717327943,0.280065899,0.981695753,0.624813571,0.598598454
0.342327943,-0.384027944,0.428484814,-0.863731086,0.982000149,0.280065899,0.981695753,0.624813571
0.304841671,0.342327943,-0.384027944,0.428484814,0.478052864,0.982000149,0.280065899,0.981695753
0.062097677,0.304841671,0.342327943,-0.384027944,0.600637705,0.478052864,0.982000149,0.280065899
0.430214064,0.062097677,0.304841671,0.342327943,0.713675208,0.600637705,0.478052864,0.982000149
0.009621246,0.430214064,0.062097677,0.304841671,0.456882241,0.713675208,0.600637705,0.478052864
-0.024001283,0.009621246,0.430214064,0.062097677,0.67751058,0.456882241,0.713675208,0.600637705
-0.004323382,-0.024001283,0.009621246,0.430214064,0.602240966,0.67751058,0.456882241,0.713675208
0.871951107,-0.004323382,-0.024001283,0.009621246,0.843410638,0.602240966,0.67751058,0.456882241
-0.221436634,0.871951107,-0.004323382,-0.024001283,0.225528239,0.843410638,0.602240966,0.67751058
-0.765709669,-0.221436634,0.871951107,-0.004323382,0.690978243,0.225528239,0.843410638,0.602240966
-0.519152892,-0.765709669,-0.221436634,0.871951107,0.691298342,0.690978243,0.225528239,0.843410638
0.369816989,-0.519152892,-0.765709669,-0.221436634,0.839461855,0.691298342,0.690978243,0.225528239
0.67850723,0.369816989,-0.519152892,-0.765709669,0.602318969,0.839461855,0.691298342,0.690978243
0.940289266,0.67850723,0.369816989,-0.519152892,0.655615611,0.602318969,0.839461855,0.691298342
-0.569660774,0.940289266,0.67850723,0.369816989,0.179502962,0.655615611,0.602318969,0.839461855
0.520686693,-0.569660774,0.940289266,0.67850723,1.148884648,0.179502962,0.655615611,0.602318969
0.1682057,0.520686693,-0.569660774,0.940289266,0.351203109,1.148884648,0.179502962,0.655615611
-0.194096845,0.1682057,0.520686693,-0.569660774,0.641095265,0.351203109,1.148884648,0.179502962
0.020080676,-0.194096845,0.1682057,0.520686693,0.672598369,0.641095265,0.351203109,1.148884648
-0.008711562,0.020080676,-0.194096845,0.1682057,0.589670067,0.672598369,0.641095265,0.351203109
0.302736685,-0.008711562,0.020080676,-0.194096845,0.707358991,0.589670067,0.672598369,0.641095265
0.487412289,0.302736685,-0.008711562,0.020080676,0.616731973,0.707358991,0.589670067,0.672598369
-0.396093062,0.487412289,0.302736685,-0.008711562,0.373284763,0.616731973,0.707358991,0.589670067
-0.82077613,-0.396093062,0.487412289,0.302736685,0.641814979,0.373284763,0.616731973,0.707358991
0.651930965,-0.82077613,-0.396093062,0.487412289,1.01829761,0.641814979,0.373284763,0.616731973
-0.220825982,0.651930965,-0.82077613,-0.396093062,0.244681283,1.01829761,0.641814979,0.373284763
0.550609707,-0.220825982,0.651930965,-0.82077613,1.007318746,0.244681283,1.01829761,0.641814979
-0.641261809,0.550609707,-0.220825982,0.651930965,0.17267862,1.007318746,0.244681283,1.01829761
-0.781277581,-0.641261809,0.550609707,-0.220825982,0.849807704,0.17267862,1.007318746,0.244681283
0.810316676,-0.781277581,-0.641261809,0.550609707,0.977559176,0.849807704,0.17267862,1.007318746
0.752702008,0.810316676,-0.781277581,-0.641261809,0.450754368,0.977559176,0.849807704,0.17267862
0.999585129,0.752702008,0.810316676,-0.781277581,0.713382243,0.450754368,0.977559176,0.849807704
0.728509372,0.999585129,0.752702008,0.810316676,0.465892731,0.713382243,0.450754368,0.977559176
-0.926244955,0.728509372,0.999585129,0.752702008,0.232064105,0.465892731,0.713382243,0.450754368
0.089364884,-0.926244955,0.728509372,0.999585129,1.111860786,0.232064105,0.465892731,0.713382243
0.995232364,0.089364884,-0.926244955,0.728509372,0.695514686,1.111860786,0.232064105,0.465892731
0.022016308,0.995232364,0.089364884,-0.926244955,0.296725779,0.695514686,1.111860786,0.232064105
0.747024352,0.022016308,0.995232364,0.089364884,0.951324265,0.296725779,0.695514686,1.111860786
-0.859557055,0.747024352,0.022016308,0.995232364,0.073475918,0.951324265,0.296725779,0.695514686
0.975077474,-0.859557055,0.747024352,0.022016308,1.433189753,0.073475918,0.951324265,0.296725779
0.845426859,0.975077474,-0.859557055,0.747024352,0.329816627,1.433189753,0.073475918,0.951324265
0.128521839,0.845426859,0.975077474,-0.859557055,0.530485781,0.329816627,1.433189753,0.073475918
-0.137075893,0.128521839,0.845426859,0.975077474,0.580561793,0.530485781,0.329816627,1.433189753
-0.324310869,-0.137075893,0.128521839,0.845426859,0.592731481,0.580561793,0.530485781,0.329816627
0.441446856,-0.324310869,-0.137075893,0.128521839,0.835507197,0.592731481,0.580561793,0.530485781
-0.972688867,0.441446856,-0.324310869,-0.137075893,0.169202269,0.835507197,0.592731481,0.580561793
-0.251879614,-0.972688867,0.441446856,-0.324310869,1.084120762,0.169202269,0.835507197,0.592731481
0.845370441,-0.251879614,-0.972688867,0.441446856,0.766725139,1.084120762,0.169202269,0.835507197
0.092959296,0.845370441,-0.251879614,-0.972688867,0.335647694,0.766725139,1.084120762,0.169202269
-0.05222626,0.092959296,0.845370441,-0.251879614,0.707756074,0.335647694,0.766725139,1.084120762
-0.006925363,-0.05222626,0.092959296,0.845370441,0.599500258,0.707756074,0.335647694,0.766725139
-0.382057838,-0.006925363,-0.05222626,0.092959296,0.531758422,0.599500258,0.707756074,0.335647694
