U(k),U(k-1),U(k-2),U(k-3),Y(k),Y(k-1),Y(k-2),Y(k-3)
-0.623082946,0.32150823,0.970506222,0.72722527,0.451879191,0.420247971,0.584728842,0.784854153
-0.994814535,-0.623082946,0.32150823,0.970506222,0.626983791,0.451879191,0.420247971,0.584728842
-0.451918228,-0.994814535,-0.623082946,0.32150823,0.800099077,0.626983791,0.451879191,0.420247971
0.506469614,-0.451918228,-0.994814535,-0.623082946,0.81771785,0.800099077,0.626983791,0.451879191
0.999211628,0.506469614,-0.451918228,-0.994814535,0.648002409,0.81771785,0.800099077,0.626983791
0.57328308,0.999211628,0.506469614,-0.451918228,0.450352511,0.648002409,0.81771785,0.800099077
-0.379719288,0.57328308,0.999211628,0.506469614,0.422572804,0.450352511,0.648002409,0.81771785
-0.983609494,-0.379719288,0.57328308,0.999211628,0.570965133,0.422572804,0.450352511,0.648002409
-0.683173667,-0.983609494,-0.379719288,0.57328308,0.760840796,0.570965133,0.422572804,0.450352511
0.245368879,-0.683173667,-0.983609494,-0.379719288,0.834204833,0.760840796,0.570965133,0.422572804
0.948320409,0.245368879,-0.683173667,-0.983609494,0.708664818,0.834204833,0.760840796,0.570965133
0.779390529,0.948320409,0.245368879,-0.683173667,0.495603801,0.708664818,0.834204833,0.760840796
-0.106107409,0.779390529,0.948320409,0.245368879,0.408282265,0.495603801,0.708664818,0.834204833
-0.894050685,-0.106107409,0.779390529,0.948320409,0.518404472,0.408282265,0.495603801,0.708664818
-0.860007884,-0.894050685,-0.106107409,0.779390529,0.711799282,0.518404472,0.408282265,0.495603801
-0.035277801,-0.860007884,-0.894050685,-0.106107409,0.833363555,0.711799282,0.518404472,0.408282265
0.82188653,-0.035277801,-0.860007884,-0.894050685,0.761500527,0.833363555,0.711799282,0.518404472
0.923412175,0.82188653,-0.035277801,-0.860007884,0.5519849,0.761500527,0.833363555,0.711799282
0.175956925,0.923412175,0.82188653,-0.035277801,0.411301745,0.5519849,0.761500527,0.833363555
-0.73327231,0.175956925,0.923412175,0.82188653,0.472460539,0.411301745,0.5519849,0.761500527
-0.968334365,-0.73327231,0.175956925,0.923412175,0.65703345,0.472460539,0.411301745,0.5519849
-0.31311427,-0.968334365,-0.73327231,0.175956925,0.815709861,0.65703345,0.472460539,0.411301745
0.62998164,-0.31311427,-0.968334365,-0.73327231,0.802178476,0.815709861,0.65703345,0.472460539
0.993875336,0.62998164,-0.31311427,-0.968334365,0.614358341,0.802178476,0.815709861,0.65703345
0.444004632,0.993875336,0.62998164,-0.31311427,0.432279715,0.614358341,0.802178476,0.815709861
-0.514081884,0.444004632,0.993875336,0.62998164,0.436465784,0.432279715,0.614358341,0.802178476
-0.999523886,-0.514081884,0.444004632,0.993875336,0.600496618,0.436465784,0.432279715,0.614358341
-0.566008237,-0.999523886,-0.514081884,0.444004632,0.783161175,0.600496618,0.436465784,0.432279715
0.387892775,-0.566008237,-0.999523886,-0.514081884,0.827577467,0.783161175,0.600496618,0.436465784
0.985166959,0.387892775,-0.566008237,-0.999523886,0.677096335,0.827577467,0.783161175,0.600496618
0.676683184,0.985166959,0.387892775,-0.566008237,0.469889378,0.677096335,0.827577467,0.783161175
-0.253939989,0.676683184,0.985166959,0.387892775,0.413833353,0.469889378,0.677096335,0.827577467
-0.951091908,-0.253939989,0.676683184,0.985166959,0.545705957,0.413833353,0.469889378,0.677096335
-0.773814312,-0.951091908,-0.253939989,0.676683184,0.738827573,0.545705957,0.413833353,0.469889378
0.114904593,-0.773814312,-0.951091908,-0.253939989,0.835970593,0.738827573,0.545705957,0.413833353
0.897980745,0.114904593,-0.773814312,-0.951091908,0.734694842,0.835970593,0.738827573,0.545705957
0.855457541,0.897980745,0.114904593,-0.773814312,0.52094043,0.734694842,0.835970593,0.738827573
0.026430619,0.855457541,0.897980745,0.114904593,0.407458339,0.52094043,0.734694842,0.835970593
-0.826896493,0.026430619,0.855457541,0.897980745,0.495847295,0.407458339,0.52094043,0.734694842
-0.919978782,-0.826896493,0.026430619,0.855457541,0.686591689,0.495847295,0.407458339,0.52094043
-0.167236822,-0.919978782,-0.826896493,0.026430619,0.827096161,0.686591689,0.495847295,0.407458339
0.739261901,-0.167236822,-0.919978782,-0.826896493,0.78230309,0.827096161,0.686591689,0.495847295
0.966086642,0.739261901,-0.167236822,-0.919978782,0.580814889,0.78230309,0.827096161,0.686591689
0.304695779,0.966086642,0.739261901,-0.167236822,0.418933087,0.580814889,0.78230309,0.827096161
-0.636830977,0.304695779,0.966086642,0.739261901,0.454138389,0.418933087,0.580814889,0.78230309
-0.99285827,-0.636830977,0.304695779,0.966086642,0.630527181,0.454138389,0.418933087,0.580814889
-0.436056248,-0.99285827,-0.636830977,0.304695779,0.802141996,0.630527181,0.454138389,0.418933087
0.521653877,-0.436056248,-0.99285827,-0.636830977,0.816125575,0.802141996,0.630527181,0.454138389
0.999757834,0.521653877,-0.436056248,-0.99285827,0.644066013,0.816125575,0.802141996,0.630527181
0.558689049,0.999757834,0.521653877,-0.436056248,0.447992995,0.644066013,0.816125575,0.802141996
-0.396035871,0.558689049,0.999757834,0.521653877,0.423995394,0.447992995,0.644066013,0.816125575
-0.986647238,-0.396035871,0.558689049,0.999757834,0.574398415,0.423995394,0.447992995,0.644066013
-0.670139684,-0.986647238,-0.396035871,0.558689049,0.763622492,0.574398415,0.423995394,0.447992995
0.262491205,-0.670139684,-0.986647238,-0.396035871,0.833679476,0.763622492,0.574398415,0.423995394
0.95378889,0.262491205,-0.670139684,-0.986647238,0.705051442,0.833679476,0.763622492,0.574398415
0.768177469,0.95378889,0.262491205,-0.670139684,0.492400269,0.705051442,0.833679476,0.763622492
-0.123692775,0.768177469,0.95378889,0.262491205,0.408685091,0.492400269,0.705051442,0.833679476
-0.901840452,-0.123692775,0.768177469,0.95378889,0.521529585,0.408685091,0.492400269,0.705051442
-0.850840176,-0.901840452,-0.123692775,0.768177469,0.715075451,0.521529585,0.408685091,0.492400269
-0.017581366,-0.850840176,-0.901840452,-0.123692775,0.833921439,0.715075451,0.521529585,0.408685091
0.831841671,-0.017581366,-0.850840176,-0.901840452,0.758514456,0.833921439,0.715075451,0.521529585
0.916473312,0.831841671,-0.017581366,-0.850840176,0.548227629,0.758514456,0.833921439,0.715075451
0.158503617,0.916473312,0.831841671,-0.017581366,0.410583765,0.548227629,0.758514456,0.833921439
-0.745193573,0.158503617,0.916473312,0.831841671,0.475076872,0.410583765,0.548227629,0.758514456
-0.963763228,-0.745193573,0.158503617,0.916473312,0.660548035,0.475076872,0.410583765,0.548227629
-0.296253416,-0.963763228,-0.745193573,0.158503617,0.817276438,0.660548035,0.475076872,0.410583765
0.64363042,-0.296253416,-0.963763228,-0.745193573,0.800057644,0.817276438,0.660548035,0.475076872
0.991763417,0.64363042,-0.296253416,-0.963763228,0.610389493,0.800057644,0.817276438,0.660548035
0.428073702,0.991763417,0.64363042,-0.296253416,0.430457188,0.610389493,0.800057644,0.817276438
-0.529185001,0.428073702,0.991763417,0.64363042,0.438358836,0.430457188,0.610389493,0.800057644
-0.999913454,-0.529185001,0.428073702,0.991763417,0.604013941,0.438358836,0.430457188,0.610389493
-0.551326089,-0.999913454,-0.529185001,0.428073702,0.785578492,0.604013941,0.438358836,0.430457188
0.40414794,-0.551326089,-0.999913454,-0.529185001,0.8264774,0.785578492,0.604013941,0.438358836
0.988050216,0.40414794,-0.551326089,-0.999913454,0.673270156,0.8264774,0.785578492,0.604013941
0.663543681,0.988050216,0.40414794,-0.551326089,0.467102981,0.673270156,0.8264774,0.785578492
-0.271021855,0.663543681,0.988050216,0.40414794,0.414796842,0.467102981,0.673270156,0.8264774
-0.956411147,-0.271021855,0.663543681,0.988050216,0.549019031,0.414796842,0.467102981,0.673270156
-0.762480441,-0.956411147,-0.271021855,0.663543681,0.741873094,0.549019031,0.414796842,0.467102981
0.132471266,-0.762480441,-0.956411147,-0.271021855,0.835956585,0.741873094,0.549019031,0.414796842
0.905629502,0.132471266,-0.762480441,-0.956411147,0.731341185,0.835956585,0.741873094,0.549019031
0.84615615,0.905629502,0.132471266,-0.762480441,0.517437094,0.731341185,0.835956585,0.741873094
0.008730737,0.84615615,0.905629502,0.132471266,0.40734174,0.517437094,0.731341185,0.835956585
-0.836721676,0.008730737,0.84615615,0.905629502,0.498759829,0.40734174,0.517437094,0.731341185
-0.912896039,-0.836721676,0.008730737,0.84615615,0.690010803,0.498759829,0.40734174,0.517437094
-0.149757993,-0.912896039,-0.836721676,0.008730737,0.828141507,0.690010803,0.498759829,0.40734174
0.751066861,-0.149757993,-0.912896039,-0.836721676,0.779697721,0.828141507,0.690010803,0.498759829
0.961364306,0.751066861,-0.149757993,-0.912896039,0.576914192,0.779697721,0.828141507,0.690010803
0.287787842,0.961364306,0.751066861,-0.149757993,0.417687583,0.576914192,0.779697721,0.828141507
-0.650379437,0.287787842,0.961364306,0.751066861,0.456442815,0.417687583,0.576914192,0.779697721
-0.990590861,-0.650379437,0.287787842,0.961364306,0.634070485,0.456442815,0.417687583,0.576914192
-0.420057616,-0.990590861,-0.650379437,0.287787842,0.80413156,0.634070485,0.456442815,0.417687583
0.536674664,-0.420057616,-0.990590861,-0.650379437,0.814469254,0.80413156,0.634070485,0.456442815
0.999990733,0.536674664,-0.420057616,-0.990590861,0.640120633,0.814469254,0.80413156,0.634070485
0.543919934,0.999990733,0.536674664,-0.420057616,0.445694013,0.640120633,0.814469254,0.80413156
-0.412228344,0.543919934,0.999990733,0.536674664,0.425476238,0.445694013,0.640120633,0.814469254
-0.989375783,-0.412228344,0.543919934,0.999990733,0.577844494,0.425476238,0.445694013,0.640120633
-0.65689569,-0.989375783,-0.412228344,0.543919934,0.76636483,0.577844494,0.425476238,0.445694013
0.279531271,-0.65689569,-0.989375783,-0.412228344,0.833085985,0.76636483,0.577844494,0.425476238
0.958958471,0.279531271,-0.65689569,-0.989375783,0.701408383,0.833085985,0.76636483,0.577844494
0.756723675,0.958958471,0.279531271,-0.65689569,0.489241745,0.701408383,0.833085985,0.76636483
-0.141239378,0.756723675,0.958958471,0.279531271,0.409155707,0.489241745,0.701408383,0.833085985
-0.909347598,-0.141239378,0.756723675,0.958958471,0.5246797,0.409155707,0.489241745,0.701408383
-0.84140583,-0.909347598,-0.141239378,0.756723675,0.718328282,0.5246797,0.409155707,0.489241745
0.000120577,-0.84140583,-0.909347598,-0.141239378,0.834412867,0.718328282,0.5246797,0.409155707
0.841536127,0.000120577,-0.84140583,-0.909347598,0.755481409,0.834412867,0.718328282,0.5246797
0.909247242,0.841536127,0.000120577,-0.84140583,0.544495285,0.755481409,0.834412867,0.718328282
0.141000636,0.909247242,0.841536127,0.000120577,0.409936688,0.544495285,0.755481409,0.834412867
-0.756881304,0.141000636,0.909247242,0.841536127,0.477731188,0.409936688,0.544495285,0.755481409
-0.958890064,-0.756881304,0.141000636,0.909247242,0.664054939,0.477731188,0.409936688,0.544495285
-0.279299721,-0.958890064,-0.756881304,0.141000636,0.818783787,0.664054939,0.477731188,0.409936688
0.657077498,-0.279299721,-0.958890064,-0.756881304,0.797877256,0.818783787,0.664054939,0.477731188
0.989340695,0.657077498,-0.279299721,-0.958890064,0.606423422,0.797877256,0.818783787,0.664054939
0.412008621,0.989340695,0.657077498,-0.279299721,0.42870083,0.606423422,0.797877256,0.818783787
-0.54412228,0.412008621,0.989340695,0.657077498,0.440303443,0.42870083,0.606423422,0.797877256
-0.999989666,-0.54412228,0.412008621,0.989340695,0.607537407,0.440303443,0.42870083,0.606423422
-0.536471164,-0.999989666,-0.54412228,0.412008621,0.787948614,0.607537407,0.440303443,0.42870083
0.420276451,-0.536471164,-0.999989666,-0.54412228,0.825310652,0.787948614,0.607537407,0.440303443
0.990623836,0.420276451,-0.536471164,-0.999989666,0.669424973,0.825310652,0.787948614,0.607537407
0.650196234,0.990623836,0.420276451,-0.536471164,0.464370558,0.669424973,0.825310652,0.787948614
-0.288018787,0.650196234,0.990623836,0.420276451,0.415823694,0.464370558,0.669424973,0.825310652
-0.961430663,-0.288018787,0.650196234,0.990623836,0.552350601,0.415823694,0.464370558,0.669424973
-0.750907622,-0.961430663,-0.288018787,0.650196234,0.744886667,0.552350601,0.415823694,0.464370558
0.149996424,-0.750907622,-0.961430663,-0.288018787,0.835874517,0.744886667,0.552350601,0.415823694
0.91299445,0.149996424,-0.750907622,-0.961430663,0.727949223,0.835874517,0.744886667,0.552350601
0.836589589,0.91299445,0.149996424,-0.750907622,0.513969772,0.727949223,0.835874517,0.744886667
-0.008971882,0.836589589,0.91299445,0.149996424,0.407295322,0.513969772,0.727949223,0.835874517
-0.846284646,-0.008971882,0.836589589,0.91299445,0.501703309,0.407295322,0.513969772,0.727949223
-0.905527209,-0.846284646,-0.008971882,0.836589589,0.69341409,0.501703309,0.407295322,0.513969772
-0.132232232,-0.905527209,-0.846284646,-0.008971882,0.829123123,0.69341409,0.501703309,0.407295322
0.762636449,-0.132232232,-0.905527209,-0.846284646,0.777038835,0.829123123,0.69341409,0.501703309
0.956340696,0.762636449,-0.132232232,-0.905527209,0.573028143,0.777038835,0.829123123,0.69341409
0.270789718,0.956340696,0.762636449,-0.132232232,0.416511755,0.573028143,0.777038835,0.829123123
-0.663724078,0.270789718,0.956340696,0.762636449,0.458791614,0.416511755,0.573028143,0.777038835
-0.988013018,-0.663724078,0.270789718,0.956340696,0.637612837,0.458791614,0.416511755,0.573028143
-0.403927345,-0.988013018,-0.663724078,0.270789718,0.806067014,0.637612837,0.458791614,0.416511755
0.551527266,-0.403927345,-0.988013018,-0.663724078,0.812749331,0.806067014,0.637612837,0.458791614
0.999910252,0.551527266,-0.403927345,-0.988013018,0.636167635,0.812749331,0.806067014,0.637612837
0.528980364,0.999910252,0.551527266,-0.403927345,0.443456333,0.636167635,0.812749331,0.806067014
-0.428291631,0.528980364,0.999910252,0.551527266,0.427014591,0.443456333,0.636167635,0.812749331
-0.991794276,-0.428291631,0.528980364,0.999910252,0.581302603,0.427014591,0.443456333,0.636167635
-0.643445837,-0.991794276,-0.428291631,0.528980364,0.769066853,0.581302603,0.427014591,0.443456333
0.296483737,-0.643445837,-0.991794276,-0.428291631,0.832424448,0.769066853,0.581302603,0.427014591
0.96382753,0.296483737,-0.643445837,-0.991794276,0.697736853,0.832424448,0.769066853,0.581302603
0.745032737,0.96382753,0.296483737,-0.643445837,0.486129359,0.697736853,0.832424448,0.769066853
-0.158741718,0.745032737,0.96382753,0.296483737,0.409693683,0.486129359,0.697736853,0.832424448
-0.91656977,-0.158741718,0.745032737,0.96382753,0.52785404,0.409693683,0.486129359,0.697736853
-0.831707802,-0.91656977,-0.158741718,0.745032737,0.721556764,0.52785404,0.409693683,0.486129359
0.017822483,-0.831707802,-0.91656977,-0.158741718,0.834837568,0.721556764,0.52785404,0.409693683
0.85096686,0.017822483,-0.831707802,-0.91656977,0.752402341,0.834837568,0.721556764,0.52785404
0.90173623,0.85096686,0.017822483,-0.831707802,0.540789208,0.752402341,0.834837568,0.721556764
0.123453469,0.90173623,0.85096686,0.017822483,0.409360543,0.540789208,0.752402341,0.834837568
-0.768331843,0.123453469,0.90173623,0.85096686,0.480422645,0.409360543,0.540789208,0.752402341
-0.953716401,-0.768331843,0.123453469,0.90173623,0.66755323,0.480422645,0.409360543,0.540789208
-0.262258499,-0.953716401,-0.768331843,0.123453469,0.820231303,0.66755323,0.480422645,0.409360543
0.670318658,-0.262258499,-0.953716401,-0.768331843,0.795637943,0.820231303,0.66755323,0.480422645
0.986607932,0.670318658,-0.262258499,-0.953716401,0.602461526,0.795637943,0.820231303,0.66755323
0.395814423,0.986607932,0.670318658,-0.262258499,0.42701117,0.602461526,0.795637943,0.820231303
-0.558889041,0.395814423,0.986607932,0.670318658,0.442298776,0.42701117,0.602461526,0.795637943
-0.999752498,-0.558889041,0.395814423,0.986607932,0.611066207,0.442298776,0.42701117,0.602461526
-0.521448119,-0.999752498,-0.558889041,0.395814423,0.790270675,0.611066207,0.442298776,0.42701117
0.436273256,-0.521448119,-0.999752498,-0.558889041,0.824077503,0.790270675,0.611066207,0.442298776
0.992887011,0.436273256,-0.521448119,-0.999752498,0.665562096,0.824077503,0.790270675,0.611066207
0.636645028,0.992887011,0.436273256,-0.521448119,0.461693063,0.665562096,0.824077503,0.790270675
-0.304925458,0.636645028,0.992887011,0.436273256,0.416913285,0.461693063,0.665562096,0.824077503
-0.966148884,-0.304925458,0.636645028,0.992887011,0.555699908,0.416913285,0.461693063,0.665562096
-0.739099482,-0.966148884,-0.304925458,0.636645028,0.747867287,0.555699908,0.416913285,0.461693063
0.167474576,-0.739099482,-0.966148884,-0.304925458,0.835724306,0.747867287,0.555699908,0.416913285
0.920073281,0.167474576,-0.739099482,-0.966148884,0.724520056,0.835724306,0.747867287,0.555699908
0.826760854,0.920073281,0.167474576,-0.739099482,0.510539711,0.724520056,0.835724306,0.747867287
-0.026671689,0.826760854,0.920073281,0.167474576,0.407318857,0.510539711,0.724520056,0.835724306
-0.855582404,-0.026671689,0.826760854,0.920073281,0.504676929,0.407318857,0.510539711,0.724520056
-0.897874603,-0.855582404,-0.026671689,0.826760854,0.696800563,0.504676929,0.407318857,0.510539711
-0.114665033,-0.897874603,-0.855582404,-0.026671689,0.830040576,0.696800563,0.504676929,0.407318857
0.77396704,-0.114665033,-0.897874603,-0.855582404,0.774327241,0.830040576,0.696800563,0.504676929
0.951017385,0.77396704,-0.114665033,-0.897874603,0.569158129,0.774327241,0.830040576,0.696800563
0.253706732,0.951017385,0.77396704,-0.114665033,0.41540587,0.569158129,0.774327241,0.830040576
-0.67686072,0.253706732,0.951017385,0.77396704,0.46118393,0.41540587,0.569158129,0.774327241
-0.985125548,-0.67686072,0.253706732,0.951017385,0.641153367,0.46118393,0.41540587,0.569158129
-0.38767049,-0.985125548,-0.67686072,0.253706732,0.807947616,0.641153367,0.46118393,0.41540587
0.566207029,-0.38767049,-0.985125548,-0.67686072,0.810966275,0.807947616,0.641153367,0.46118393
0.999516416,0.566207029,-0.38767049,-0.985125548,0.632208394,0.810966275,0.807947616,0.641153367
0.513875021,0.999516416,0.566207029,-0.38767049,0.441280695,0.632208394,0.810966275,0.807947616
-0.444220699,0.513875021,0.999516416,0.566207029,0.428609693,0.441280695,0.632208394,0.810966275
-0.993901957,-0.444220699,0.513875021,0.999516416,0.584771972,0.428609693,0.441280695,0.632208394
-0.629794339,-0.993901957,-0.444220699,0.513875021,0.771727609,0.584771972,0.428609693,0.441280695
0.31334329,-0.629794339,-0.993901957,-0.444220699,0.831694972,0.771727609,0.584771972,0.428609693
0.968394543,0.31334329,-0.629794339,-0.993901957,0.694038077,0.831694972,0.771727609,0.584771972
0.733108319,0.968394543,0.31334329,-0.629794339,0.483064221,0.694038077,0.831694972,0.771727609
-0.176194312,0.733108319,0.968394543,0.31334329,0.41029856,0.483064221,0.694038077,0.831694972
-0.923504706,-0.176194312,0.733108319,0.968394543,0.531051834,0.41029856,0.483064221,0.694038077
-0.821749132,-0.923504706,-0.176194312,0.733108319,0.72475988,0.531051834,0.41029856,0.483064221
0.035518804,-0.821749132,-0.923504706,-0.176194312,0.835195292,0.72475988,0.531051834,0.41029856
0.860130915,0.035518804,-0.821749132,-0.923504706,0.749278224,0.835195292,0.72475988,0.531051834
0.89394263,0.860130915,0.035518804,-0.821749132,0.537110733,0.749278224,0.835195292,0.72475988
0.105867613,0.89394263,0.860130915,0.035518804,0.408855331,0.537110733,0.749278224,0.835195292
-0.779541599,0.105867613,0.89394263,0.860130915,0.483150403,0.408855331,0.537110733,0.749278224
-0.94824386,-0.779541599,0.105867613,0.89394263,0.671041968,0.483150403,0.408855331,0.537110733
-0.245135089,-0.94824386,-0.779541599,0.105867613,0.821618401,0.671041968,0.483150403,0.408855331
0.683349752,-0.245135089,-0.94824386,-0.779541599,0.79334036,0.821618401,0.671041968,0.483150403
0.983565982,0.683349752,-0.245135089,-0.94824386,0.598505203,0.79334036,0.821618401,0.671041968
0.379496184,0.983565982,0.683349752,-0.245135089,0.425388702,0.598505203,0.79334036,0.821618401
-0.573480655,0.379496184,0.983565982,0.683349752,0.444343999,0.425388702,0.598505203,0.79334036
-0.999202025,-0.573480655,0.379496184,0.983565982,0.614599528,0.444343999,0.425388702,0.598505203
-0.506261661,-0.999202025,-0.573480655,0.379496184,0.792543819,0.614599528,0.444343999,0.425388702
0.45213334,-0.506261661,-0.999202025,-0.573480655,0.822778252,0.792543819,0.614599528,0.444343999
0.994839033,0.45213334,-0.506261661,-0.999202025,0.661682841,0.822778252,0.792543819,0.614599528
0.622894308,0.994839033,0.45213334,-0.506261661,0.459071425,0.661682841,0.822778252,0.792543819
-0.321736572,0.622894308,0.994839033,0.45213334,0.418064972,0.459071425,0.661682841,0.822778252
-0.970564331,-0.321736572,0.622894308,0.994839033,0.559066195,0.418064972,0.459071425,0.661682841
-0.72705972,-0.970564331,-0.321736572,0.622894308,0.750813953,0.559066195,0.418064972,0.459071425
0.184900244,-0.72705972,-0.970564331,-0.321736572,0.835505891,0.750813953,0.559066195,0.418064972
0.926863777,0.184900244,-0.72705972,-0.970564331,0.721054801,0.835505891,0.750813953,0.559066195
0.816673027,0.926863777,0.184900244,-0.72705972,0.507148147,0.721054801,0.835505891,0.750813953
-0.044363137,0.816673027,0.926863777,0.184900244,0.407412088,0.507148147,0.721054801,0.835505891
-0.864612038,-0.044363137,0.816673027,0.926863777,0.507679885,0.407412088,0.507148147,0.721054801
-0.889940618,-0.864612038,-0.044363137,0.816673027,0.700169228,0.507679885,0.407412088,0.507148147
-0.097061899,-0.889940618,-0.864612038,-0.044363137,0.830893454,0.700169228,0.507679885,0.407412088
0.785055083,-0.097061899,-0.889940618,-0.864612038,0.771563768,0.830893454,0.700169228,0.507679885
0.945396042,0.785055083,-0.097061899,-0.889940618,0.565305534,0.771563768,0.830893454,0.700169228
0.23654424,0.945396042,0.785055083,-0.097061899,0.41437016,0.565305534,0.771563768,0.830893454
-0.689785246,0.23654424,0.945396042,0.785055083,0.463618908,0.41437016,0.565305534,0.771563768
-0.981929357,-0.689785246,0.23654424,0.945396042,0.644691197,0.463618908,0.41437016,0.565305534
-0.371292146,-0.981929357,-0.689785246,0.23654424,0.809772645,0.644691197,0.463618908,0.41437016
0.580709352,-0.371292146,-0.981929357,-0.689785246,0.809120577,0.809772645,0.644691197,0.463618908
0.99880935,0.580709352,-0.371292146,-0.981929357,0.628244286,0.809120577,0.809772645,0.644691197
0.498608638,0.99880935,0.580709352,-0.371292146,0.439167812,0.628244286,0.809120577,0.809772645
-0.460010556,0.498608638,0.99880935,0.580709352,0.430260771,0.439167812,0.628244286,0.809120577
-0.995698166,-0.460010556,0.498608638,0.99880935,0.588251825,0.430260771,0.439167812,0.628244286
-0.615945474,-0.995698166,-0.460010556,0.498608638,0.774346158,0.588251825,0.430260771,0.439167812
0.330104646,-0.615945474,-0.995698166,-0.460010556,0.83089769,0.774346158,0.588251825,0.430260771
0.972658077,0.330104646,-0.615945474,-0.995698166,0.690313289,0.83089769,0.774346158,0.588251825
0.720954158,0.972658077,0.330104646,-0.615945474,0.480047422,0.690313289,0.83089769,0.774346158
-0.19359169,0.720954158,0.972658077,0.330104646,0.410969857,0.480047422,0.690313289,0.83089769
-0.93015023,-0.19359169,0.720954158,0.972658077,0.534272312,0.410969857,0.480047422,0.690313289
-0.811532939,-0.93015023,-0.19359169,0.720954158,0.727936615,0.534272312,0.410969857,0.480047422
0.053203994,-0.811532939,-0.93015023,-0.19359169,0.835485812,0.727936615,0.534272312,0.410969857
0.86902542,0.053203994,-0.811532939,-0.93015023,0.746110046,0.835485812,0.727936615,0.534272312
0.885868883,0.86902542,0.053203994,-0.811532939,0.533461185,0.746110046,0.835485812,0.727936615
0.08824858,0.885868883,0.86902542,0.053203994,0.408421019,0.533461185,0.746110046,0.835485812
-0.79050706,0.08824858,0.885868883,0.86902542,0.485913626,0.408421019,0.533461185,0.746110046
-0.942474155,-0.79050706,0.08824858,0.885868883,0.674520207,0.485913626,0.408421019,0.533461185
-0.227934858,-0.942474155,-0.79050706,0.08824858,0.822944517,0.674520207,0.485913626,0.408421019
0.696166696,-0.227934858,-0.942474155,-0.79050706,0.790985179,0.822944517,0.674520207,0.485913626
0.9802158,0.696166696,-0.227934858,-0.942474155,0.594555854,0.790985179,0.822944517,0.674520207
0.363059018,0.9802158,0.696166696,-0.227934858,0.423833895,0.594555854,0.790985179,0.822944517
-0.587892551,0.363059018,0.9802158,0.696166696,0.446438272,0.423833895,0.594555854,0.790985179
-0.99833842,-0.587892551,0.363059018,0.9802158,0.618136548,0.446438272,0.423833895,0.594555854
-0.49091655,-0.99833842,-0.587892551,0.363059018,0.794767206,0.618136548,0.446438272,0.423833895
0.467851733,-0.49091655,-0.99833842,-0.587892551,0.821413222,0.794767206,0.618136548,0.446438272
0.996479289,0.467851733,-0.49091655,-0.99833842,0.657788537,0.821413222,0.794767206,0.618136548
0.608948383,0.996479289,0.467851733,-0.49091655,0.456506552,0.657788537,0.821413222,0.794767206
-0.338446858,0.608948383,0.996479289,0.467851733,0.419278093,0.456506552,0.657788537,0.821413222
-0.974675619,-0.338446858,0.608948383,0.996479289,0.562448704,0.419278093,0.456506552,0.657788537
-0.714792111,-0.974675619,-0.338446858,0.608948383,0.753725669,0.562448704,0.419278093,0.456506552
0.202267968,-0.714792111,-0.974675619,-0.338446858,0.835219236,0.753725669,0.562448704,0.419278093
0.93336381,0.202267968,-0.714792111,-0.974675619,0.717554589,0.835219236,0.753725669,0.562448704
0.806329269,0.93336381,0.202267968,-0.714792111,0.503796299,0.717554589,0.835219236,0.753725669
-0.062040683,0.806329269,0.93336381,0.202267968,0.407574731,0.503796299,0.717554589,0.835219236
-0.873370717,-0.062040683,0.806329269,0.93336381,0.510711379,0.407574731,0.503796299,0.717554589
-0.881727742,-0.873370717,-0.062040683,0.806329269,0.703519088,0.510711379,0.407574731,0.503796299
-0.079428347,-0.881727742,-0.873370717,-0.062040683,0.831681368,0.703519088,0.510711379,0.407574731
0.795897104,-0.079428347,-0.881727742,-0.873370717,0.768749263,0.831681368,0.703519088,0.510711379
0.939478428,0.795897104,-0.079428347,-0.881727742,0.561471736,0.768749263,0.831681368,0.703519088
0.219307618,0.939478428,0.795897104,-0.079428347,0.41340483,0.561471736,0.768749263,0.831681368
-0.702493604,0.219307618,0.939478428,0.795897104,0.466095692,0.41340483,0.561471736,0.768749263
-0.978425447,-0.702493604,0.219307618,0.939478428,0.648225437,0.466095692,0.41340483,0.561471736
-0.354797445,-0.978425447,-0.702493604,0.219307618,0.811541394,0.648225437,0.466095692,0.41340483
0.595029691,-0.354797445,-0.978425447,-0.702493604,0.807212748,0.811541394,0.648225437,0.466095692
0.997789273,0.595029691,-0.354797445,-0.978425447,0.624276695,0.807212748,0.811541394,0.648225437
0.483186,0.997789273,0.595029691,-0.354797445,0.43711837,0.624276695,0.807212748,0.811541394
-0.475656254,0.483186,0.997789273,0.595029691,0.431967043,0.43711837,0.624276695,0.807212748
-0.997182341,-0.475656254,0.483186,0.997789273,0.591741385,0.431967043,0.43711837,0.624276695
-0.601903583,-0.997182341,-0.475656254,0.483186,0.776921566,0.591741385,0.431967043,0.43711837
0.346762554,-0.601903583,-0.997182341,-0.475656254,0.830032755,0.776921566,0.591741385,0.431967043
0.976616798,0.346762554,-0.601903583,-0.997182341,0.68656374,0.830032755,0.776921566,0.591741385
0.708574062,0.976616798,0.346762554,-0.601903583,0.477080034,0.68656374,0.830032755,0.776921566
-0.210928399,0.708574062,0.976616798,0.346762554,0.411707067,0.477080034,0.68656374,0.830032755
-0.936504262,-0.210928399,0.708574062,0.976616798,0.537514708,0.411707067,0.477080034,0.68656374
-0.801062426,-0.936504262,-0.210928399,0.708574062,0.731085954,0.537514708,0.411707067,0.477080034
